Time,Tariff Rate (₹/kWh),TOU Rate Category
2024-07-03 17:17:00,5.0,Moderate
2024-07-03 17:18:00,5.0,Moderate
2024-07-03 17:21:00,5.0,Moderate
2024-07-03 17:22:00,5.0,Moderate
2024-07-03 17:24:00,5.0,Moderate
2024-07-03 17:27:00,5.0,Moderate
2024-07-03 17:28:00,5.0,Moderate
2024-07-03 17:30:00,5.0,Moderate
2024-07-03 17:33:00,5.0,Moderate
2024-07-03 17:34:00,5.0,Moderate
2024-07-03 17:36:00,5.0,Moderate
2024-07-03 17:39:00,5.0,Moderate
2024-07-03 17:40:00,5.0,Moderate
2024-07-03 17:42:00,5.0,Moderate
2024-07-03 17:43:00,5.0,Moderate
2024-07-03 17:45:00,5.0,Moderate
2024-07-03 17:46:00,5.0,Moderate
2024-07-03 17:47:00,5.0,Moderate
2024-07-03 17:49:00,5.0,Moderate
2024-07-03 17:50:00,5.0,Moderate
2024-07-03 17:53:00,5.0,Moderate
2024-07-03 17:55:00,5.0,Moderate
2024-07-03 17:56:00,5.0,Moderate
2024-07-03 17:58:00,5.0,Moderate
2024-07-03 17:59:00,5.0,Moderate
2024-07-03 18:00:00,5.0,Moderate
2024-07-03 18:01:00,5.0,Moderate
2024-07-03 18:03:00,5.0,Moderate
2024-07-03 18:04:00,5.0,Moderate
2024-07-03 18:07:00,5.0,Moderate
2024-07-03 18:09:00,5.0,Moderate
2024-07-03 18:11:00,5.0,Moderate
2024-07-03 18:12:00,5.0,Moderate
2024-07-03 18:14:00,5.0,Moderate
2024-07-03 18:17:00,5.0,Moderate
2024-07-03 18:18:00,5.0,Moderate
2024-07-03 18:20:00,5.0,Moderate
2024-07-03 18:22:00,5.0,Moderate
2024-07-03 18:25:00,5.0,Moderate
2024-07-03 18:29:00,5.0,Moderate
2024-07-03 18:30:00,5.0,Moderate
2024-07-03 18:32:00,5.0,Moderate
2024-07-03 18:33:00,5.0,Moderate
2024-07-03 18:35:00,5.0,Moderate
2024-07-03 18:36:00,5.0,Moderate
2024-07-03 18:37:00,5.0,Moderate
2024-07-03 18:39:00,5.0,Moderate
2024-07-03 18:41:00,5.0,Moderate
2024-07-03 18:42:00,5.0,Moderate
2024-07-03 18:43:00,5.0,Moderate
2024-07-03 18:48:00,5.0,Moderate
2024-07-03 18:53:00,5.0,Moderate
2024-07-03 18:59:00,5.0,Moderate
2024-07-03 19:04:00,8.0,High
2024-07-03 19:09:00,8.0,High
2024-07-03 19:10:00,8.0,High
2024-07-03 19:11:00,8.0,High
2024-07-03 19:14:00,8.0,High
2024-07-03 19:19:00,8.0,High
2024-07-03 19:25:00,8.0,High
2024-07-03 19:31:00,8.0,High
2024-07-03 19:32:00,8.0,High
2024-07-03 19:37:00,8.0,High
2024-07-03 19:42:00,8.0,High
2024-07-03 19:48:00,8.0,High
2024-07-03 19:53:00,8.0,High
2024-07-03 19:54:00,8.0,High
2024-07-03 19:55:00,8.0,High
2024-07-03 19:58:00,8.0,High
2024-07-03 20:03:00,8.0,High
2024-07-03 20:08:00,8.0,High
2024-07-03 20:13:00,8.0,High
2024-07-03 20:19:00,8.0,High
2024-07-03 20:25:00,8.0,High
2024-07-03 20:30:00,8.0,High
2024-07-03 20:35:00,8.0,High
2024-07-03 20:41:00,8.0,High
2024-07-03 20:46:00,8.0,High
2024-07-03 20:51:00,8.0,High
2024-07-03 20:56:00,8.0,High
2024-07-03 21:01:00,8.0,High
2024-07-03 21:06:00,8.0,High
2024-07-03 21:12:00,8.0,High
2024-07-03 21:17:00,8.0,High
2024-07-03 21:24:00,8.0,High
2024-07-03 21:28:00,8.0,High
2024-07-03 21:34:00,8.0,High
2024-07-03 21:39:00,8.0,High
2024-07-03 21:44:00,8.0,High
2024-07-03 21:49:00,8.0,High
2024-07-03 21:55:00,8.0,High
2024-07-03 22:00:00,8.0,High
2024-07-03 22:05:00,8.0,High
2024-07-03 22:10:00,8.0,High
2024-07-03 22:15:00,8.0,High
2024-07-03 22:20:00,8.0,High
2024-07-03 22:27:00,8.0,High
2024-07-03 22:32:00,8.0,High
2024-07-03 22:37:00,8.0,High
2024-07-03 22:42:00,8.0,High
2024-07-03 22:48:00,8.0,High
2024-07-03 22:53:00,8.0,High
2024-07-03 22:58:00,8.0,High
2024-07-03 23:03:00,8.0,High
2024-07-03 23:08:00,8.0,High
2024-07-03 23:13:00,8.0,High
2024-07-03 23:20:00,8.0,High
2024-07-03 23:25:00,8.0,High
2024-07-03 23:30:00,8.0,High
2024-07-03 23:36:00,8.0,High
2024-07-03 23:41:00,8.0,High
2024-07-03 23:46:00,8.0,High
2024-07-03 23:51:00,8.0,High
2024-07-03 23:57:00,8.0,High
2024-07-04 00:02:00,3.0,Low
2024-07-04 00:07:00,3.0,Low
2024-07-04 00:12:00,3.0,Low
2024-07-04 00:18:00,3.0,Low
2024-07-04 00:24:00,3.0,Low
2024-07-04 00:29:00,3.0,Low
2024-07-04 00:35:00,3.0,Low
2024-07-04 00:40:00,3.0,Low
2024-07-04 00:45:00,3.0,Low
2024-07-04 00:50:00,3.0,Low
2024-07-04 00:55:00,3.0,Low
2024-07-04 01:00:00,3.0,Low
2024-07-04 01:05:00,3.0,Low
2024-07-04 01:10:00,3.0,Low
2024-07-04 01:16:00,3.0,Low
2024-07-04 01:22:00,3.0,Low
2024-07-04 01:27:00,3.0,Low
2024-07-04 01:32:00,3.0,Low
2024-07-04 01:38:00,3.0,Low
2024-07-04 01:43:00,3.0,Low
2024-07-04 01:48:00,3.0,Low
2024-07-04 01:53:00,3.0,Low
2024-07-04 01:58:00,3.0,Low
2024-07-04 02:04:00,3.0,Low
2024-07-04 02:09:00,3.0,Low
2024-07-04 02:15:00,3.0,Low
2024-07-04 02:20:00,3.0,Low
2024-07-04 02:26:00,3.0,Low
2024-07-04 02:31:00,3.0,Low
2024-07-04 02:36:00,3.0,Low
2024-07-04 02:41:00,3.0,Low
2024-07-04 02:47:00,3.0,Low
2024-07-04 02:52:00,3.0,Low
2024-07-04 02:57:00,3.0,Low
2024-07-04 03:02:00,3.0,Low
2024-07-04 03:08:00,3.0,Low
2024-07-04 03:13:00,3.0,Low
2024-07-04 03:20:00,3.0,Low
2024-07-04 03:25:00,3.0,Low
2024-07-04 03:30:00,3.0,Low
2024-07-04 03:35:00,3.0,Low
2024-07-04 03:40:00,3.0,Low
2024-07-04 03:46:00,3.0,Low
2024-07-04 03:51:00,3.0,Low
2024-07-04 03:56:00,3.0,Low
2024-07-04 04:01:00,3.0,Low
2024-07-04 04:06:00,3.0,Low
2024-07-04 04:12:00,3.0,Low
2024-07-04 04:17:00,3.0,Low
2024-07-04 04:22:00,3.0,Low
2024-07-04 04:28:00,3.0,Low
2024-07-04 04:34:00,3.0,Low
2024-07-04 04:39:00,3.0,Low
2024-07-04 04:44:00,3.0,Low
2024-07-04 04:49:00,3.0,Low
2024-07-04 04:54:00,3.0,Low
2024-07-04 04:59:00,3.0,Low
2024-07-04 05:05:00,3.0,Low
2024-07-04 05:10:00,3.0,Low
2024-07-04 05:15:00,3.0,Low
2024-07-04 05:20:00,3.0,Low
2024-07-04 05:27:00,3.0,Low
2024-07-04 05:32:00,3.0,Low
2024-07-04 05:37:00,3.0,Low
2024-07-04 05:42:00,3.0,Low
2024-07-04 05:47:00,3.0,Low
2024-07-04 05:53:00,3.0,Low
2024-07-04 05:58:00,3.0,Low
2024-07-04 06:02:00,3.0,Low
2024-07-04 06:03:00,3.0,Low
2024-07-04 06:05:00,3.0,Low
2024-07-04 06:06:00,3.0,Low
2024-07-04 06:08:00,3.0,Low
2024-07-04 06:09:00,3.0,Low
2024-07-04 06:11:00,3.0,Low
2024-07-04 06:12:00,3.0,Low
2024-07-04 06:14:00,3.0,Low
2024-07-04 06:18:00,3.0,Low
2024-07-04 06:19:00,3.0,Low
2024-07-04 06:20:00,3.0,Low
2024-07-04 06:21:00,3.0,Low
2024-07-04 06:23:00,3.0,Low
2024-07-04 06:26:00,3.0,Low
2024-07-04 06:28:00,3.0,Low
2024-07-04 06:29:00,3.0,Low
2024-07-04 06:32:00,3.0,Low
2024-07-04 06:33:00,3.0,Low
2024-07-04 06:35:00,3.0,Low
2024-07-04 06:36:00,3.0,Low
2024-07-04 06:38:00,3.0,Low
2024-07-04 06:39:00,3.0,Low
2024-07-04 06:41:00,3.0,Low
2024-07-04 06:42:00,3.0,Low
2024-07-04 06:43:00,3.0,Low
2024-07-04 06:46:00,3.0,Low
2024-07-04 06:48:00,3.0,Low
2024-07-04 06:49:00,3.0,Low
2024-07-04 06:50:00,3.0,Low
2024-07-04 06:52:00,3.0,Low
2024-07-04 06:53:00,3.0,Low
2024-07-04 06:55:00,3.0,Low
2024-07-04 06:56:00,3.0,Low
2024-07-04 06:58:00,3.0,Low
2024-07-04 06:59:00,3.0,Low
2024-07-04 07:00:00,5.0,Moderate
2024-07-04 07:03:00,5.0,Moderate
2024-07-04 07:05:00,5.0,Moderate
2024-07-04 07:06:00,5.0,Moderate
2024-07-04 07:08:00,5.0,Moderate
2024-07-04 07:10:00,5.0,Moderate
2024-07-04 07:12:00,5.0,Moderate
2024-07-04 07:14:00,5.0,Moderate
2024-07-04 07:15:00,5.0,Moderate
2024-07-04 07:16:00,5.0,Moderate
2024-07-04 07:18:00,5.0,Moderate
2024-07-04 07:19:00,5.0,Moderate
2024-07-04 07:20:00,5.0,Moderate
2024-07-04 07:24:00,5.0,Moderate
2024-07-04 07:26:00,5.0,Moderate
2024-07-04 07:28:00,5.0,Moderate
2024-07-04 07:29:00,5.0,Moderate
2024-07-04 07:30:00,5.0,Moderate
2024-07-04 07:32:00,5.0,Moderate
2024-07-04 07:33:00,5.0,Moderate
2024-07-04 07:35:00,5.0,Moderate
2024-07-04 07:37:00,5.0,Moderate
2024-07-04 07:39:00,5.0,Moderate
2024-07-04 07:40:00,5.0,Moderate
2024-07-04 07:41:00,5.0,Moderate
2024-07-04 07:45:00,5.0,Moderate
2024-07-04 07:46:00,5.0,Moderate
2024-07-04 07:47:00,5.0,Moderate
2024-07-04 07:50:00,5.0,Moderate
2024-07-04 07:51:00,5.0,Moderate
2024-07-04 07:53:00,5.0,Moderate
2024-07-04 07:56:00,5.0,Moderate
2024-07-04 07:58:00,5.0,Moderate
2024-07-04 07:59:00,5.0,Moderate
2024-07-04 08:02:00,5.0,Moderate
2024-07-04 08:03:00,5.0,Moderate
2024-07-04 08:05:00,5.0,Moderate
2024-07-04 08:07:00,5.0,Moderate
2024-07-04 08:09:00,5.0,Moderate
2024-07-04 08:10:00,5.0,Moderate
2024-07-04 08:13:00,5.0,Moderate
2024-07-04 08:15:00,5.0,Moderate
2024-07-04 08:16:00,5.0,Moderate
2024-07-04 08:18:00,5.0,Moderate
2024-07-04 08:19:00,5.0,Moderate
2024-07-04 08:21:00,5.0,Moderate
2024-07-04 08:22:00,5.0,Moderate
2024-07-04 08:26:00,5.0,Moderate
2024-07-04 08:28:00,5.0,Moderate
2024-07-04 08:29:00,5.0,Moderate
2024-07-04 08:32:00,5.0,Moderate
2024-07-04 08:33:00,5.0,Moderate
2024-07-04 08:34:00,5.0,Moderate
2024-07-04 08:36:00,5.0,Moderate
2024-07-04 08:37:00,5.0,Moderate
2024-07-04 08:38:00,5.0,Moderate
2024-07-04 08:40:00,5.0,Moderate
2024-07-04 08:43:00,5.0,Moderate
2024-07-04 08:44:00,5.0,Moderate
2024-07-04 08:45:00,5.0,Moderate
2024-07-04 08:49:00,5.0,Moderate
2024-07-04 08:50:00,5.0,Moderate
2024-07-04 08:51:00,5.0,Moderate
2024-07-04 08:53:00,5.0,Moderate
2024-07-04 08:54:00,5.0,Moderate
2024-07-04 08:57:00,5.0,Moderate
2024-07-04 08:59:00,5.0,Moderate
2024-07-04 09:00:00,5.0,Moderate
2024-07-04 09:02:00,5.0,Moderate
2024-07-04 09:03:00,5.0,Moderate
2024-07-04 09:04:00,5.0,Moderate
2024-07-04 09:05:00,5.0,Moderate
2024-07-04 09:09:00,5.0,Moderate
2024-07-04 09:10:00,5.0,Moderate
2024-07-04 09:11:00,5.0,Moderate
2024-07-04 09:13:00,5.0,Moderate
2024-07-04 09:14:00,5.0,Moderate
2024-07-04 09:17:00,5.0,Moderate
2024-07-04 09:18:00,5.0,Moderate
2024-07-04 09:20:00,5.0,Moderate
2024-07-04 09:21:00,5.0,Moderate
2024-07-04 09:23:00,5.0,Moderate
2024-07-04 09:24:00,5.0,Moderate
2024-07-04 09:27:00,5.0,Moderate
2024-07-04 09:28:00,5.0,Moderate
2024-07-04 09:30:00,5.0,Moderate
2024-07-04 09:32:00,5.0,Moderate
2024-07-04 09:34:00,5.0,Moderate
2024-07-04 09:35:00,5.0,Moderate
2024-07-04 09:39:00,5.0,Moderate
2024-07-04 09:40:00,5.0,Moderate
2024-07-04 09:42:00,5.0,Moderate
2024-07-04 09:43:00,5.0,Moderate
2024-07-04 09:44:00,5.0,Moderate
2024-07-04 09:46:00,5.0,Moderate
2024-07-04 09:47:00,5.0,Moderate
2024-07-04 09:49:00,5.0,Moderate
2024-07-04 09:50:00,5.0,Moderate
2024-07-04 09:52:00,5.0,Moderate
2024-07-04 09:53:00,5.0,Moderate
2024-07-04 09:56:00,5.0,Moderate
2024-07-04 09:57:00,5.0,Moderate
2024-07-04 09:58:00,5.0,Moderate
2024-07-04 10:00:00,5.0,Moderate
2024-07-04 10:01:00,5.0,Moderate
2024-07-04 10:02:00,5.0,Moderate
2024-07-04 10:03:00,5.0,Moderate
2024-07-04 10:07:00,5.0,Moderate
2024-07-04 10:08:00,5.0,Moderate
2024-07-04 10:10:00,5.0,Moderate
2024-07-04 10:13:00,5.0,Moderate
2024-07-04 10:14:00,5.0,Moderate
2024-07-04 10:16:00,5.0,Moderate
2024-07-04 10:17:00,5.0,Moderate
2024-07-04 10:19:00,5.0,Moderate
2024-07-04 10:20:00,5.0,Moderate
2024-07-04 10:22:00,5.0,Moderate
2024-07-04 10:23:00,5.0,Moderate
2024-07-04 10:26:00,5.0,Moderate
2024-07-04 10:29:00,5.0,Moderate
2024-07-04 10:30:00,5.0,Moderate
2024-07-04 10:31:00,5.0,Moderate
2024-07-04 10:32:00,5.0,Moderate
2024-07-04 10:34:00,5.0,Moderate
2024-07-04 10:37:00,5.0,Moderate
2024-07-04 10:38:00,5.0,Moderate
2024-07-04 10:39:00,5.0,Moderate
2024-07-04 10:43:00,5.0,Moderate
2024-07-04 10:44:00,5.0,Moderate
2024-07-04 10:45:00,5.0,Moderate
2024-07-04 10:48:00,5.0,Moderate
2024-07-04 10:50:00,5.0,Moderate
2024-07-04 10:51:00,5.0,Moderate
2024-07-04 10:52:00,5.0,Moderate
2024-07-04 10:53:00,5.0,Moderate
2024-07-04 10:57:00,5.0,Moderate
2024-07-04 10:58:00,5.0,Moderate
2024-07-04 10:59:00,5.0,Moderate
2024-07-04 11:03:00,5.0,Moderate
2024-07-04 11:04:00,5.0,Moderate
2024-07-04 11:05:00,5.0,Moderate
2024-07-04 11:09:00,5.0,Moderate
2024-07-04 11:10:00,5.0,Moderate
2024-07-04 11:11:00,5.0,Moderate
2024-07-04 11:12:00,5.0,Moderate
2024-07-04 11:14:00,5.0,Moderate
2024-07-04 11:17:00,5.0,Moderate
2024-07-04 11:18:00,5.0,Moderate
2024-07-04 11:20:00,5.0,Moderate
2024-07-04 11:21:00,5.0,Moderate
2024-07-04 11:22:00,5.0,Moderate
2024-07-04 11:26:00,5.0,Moderate
2024-07-04 11:28:00,5.0,Moderate
2024-07-04 11:30:00,5.0,Moderate
2024-07-04 11:31:00,5.0,Moderate
2024-07-04 11:33:00,5.0,Moderate
2024-07-04 11:34:00,5.0,Moderate
2024-07-04 11:35:00,5.0,Moderate
2024-07-04 11:37:00,5.0,Moderate
2024-07-04 11:38:00,5.0,Moderate
2024-07-04 11:40:00,5.0,Moderate
2024-07-04 11:41:00,5.0,Moderate
2024-07-04 11:43:00,5.0,Moderate
2024-07-04 11:44:00,5.0,Moderate
2024-07-04 11:46:00,5.0,Moderate
2024-07-04 11:47:00,5.0,Moderate
2024-07-04 11:49:00,5.0,Moderate
2024-07-04 11:51:00,5.0,Moderate
2024-07-04 11:52:00,5.0,Moderate
2024-07-04 11:54:00,5.0,Moderate
2024-07-04 11:55:00,5.0,Moderate
2024-07-04 11:58:00,5.0,Moderate
2024-07-04 11:59:00,5.0,Moderate
2024-07-04 12:01:00,5.0,Moderate
2024-07-04 12:06:00,5.0,Moderate
2024-07-04 12:09:00,5.0,Moderate
2024-07-04 12:11:00,5.0,Moderate
2024-07-04 12:12:00,5.0,Moderate
2024-07-04 12:15:00,5.0,Moderate
2024-07-04 12:16:00,5.0,Moderate
2024-07-04 12:17:00,5.0,Moderate
2024-07-04 12:22:00,5.0,Moderate
2024-07-04 12:23:00,5.0,Moderate
2024-07-04 12:24:00,5.0,Moderate
2024-07-04 12:28:00,5.0,Moderate
2024-07-04 12:30:00,5.0,Moderate
2024-07-04 12:31:00,5.0,Moderate
2024-07-04 12:34:00,5.0,Moderate
2024-07-04 12:35:00,5.0,Moderate
2024-07-04 12:37:00,5.0,Moderate
2024-07-04 12:38:00,5.0,Moderate
2024-07-04 12:40:00,5.0,Moderate
2024-07-04 12:42:00,5.0,Moderate
2024-07-04 12:43:00,5.0,Moderate
2024-07-04 12:45:00,5.0,Moderate
2024-07-04 12:46:00,5.0,Moderate
2024-07-04 12:48:00,5.0,Moderate
2024-07-04 12:51:00,5.0,Moderate
2024-07-04 12:52:00,5.0,Moderate
2024-07-04 12:54:00,5.0,Moderate
2024-07-04 12:55:00,5.0,Moderate
2024-07-04 12:56:00,5.0,Moderate
2024-07-04 12:58:00,5.0,Moderate
2024-07-04 12:59:00,5.0,Moderate
2024-07-04 13:03:00,5.0,Moderate
2024-07-04 13:04:00,5.0,Moderate
2024-07-04 13:05:00,5.0,Moderate
2024-07-04 13:08:00,5.0,Moderate
2024-07-04 13:09:00,5.0,Moderate
2024-07-04 13:11:00,5.0,Moderate
2024-07-04 13:12:00,5.0,Moderate
2024-07-04 13:13:00,5.0,Moderate
2024-07-04 13:17:00,5.0,Moderate
2024-07-04 13:18:00,5.0,Moderate
2024-07-04 13:19:00,5.0,Moderate
2024-07-04 13:24:00,5.0,Moderate
2024-07-04 13:25:00,5.0,Moderate
2024-07-04 13:26:00,5.0,Moderate
2024-07-04 13:27:00,5.0,Moderate
2024-07-04 13:29:00,5.0,Moderate
2024-07-04 13:32:00,5.0,Moderate
2024-07-04 13:33:00,5.0,Moderate
2024-07-04 13:35:00,5.0,Moderate
2024-07-04 13:36:00,5.0,Moderate
2024-07-04 13:37:00,5.0,Moderate
2024-07-04 13:40:00,5.0,Moderate
2024-07-04 13:42:00,5.0,Moderate
2024-07-04 13:43:00,5.0,Moderate
2024-07-04 13:47:00,5.0,Moderate
2024-07-04 13:48:00,5.0,Moderate
2024-07-04 13:49:00,5.0,Moderate
2024-07-04 13:49:00,5.0,Moderate
2024-07-04 13:50:00,5.0,Moderate
2024-07-04 13:54:00,5.0,Moderate
2024-07-04 13:59:00,5.0,Moderate
2024-07-04 14:05:00,5.0,Moderate
2024-07-04 14:10:00,5.0,Moderate
2024-07-04 14:16:00,5.0,Moderate
2024-07-04 14:21:00,5.0,Moderate
2024-07-04 14:27:00,5.0,Moderate
2024-07-04 14:32:00,5.0,Moderate
2024-07-04 14:37:00,5.0,Moderate
2024-07-04 14:38:00,5.0,Moderate
2024-07-04 14:42:00,5.0,Moderate
2024-07-04 14:44:00,5.0,Moderate
2024-07-04 14:45:00,5.0,Moderate
2024-07-04 14:47:00,5.0,Moderate
2024-07-04 14:52:00,5.0,Moderate
2024-07-04 14:57:00,5.0,Moderate
2024-07-04 15:02:00,5.0,Moderate
2024-07-04 15:08:00,5.0,Moderate
2024-07-04 15:13:00,5.0,Moderate
2024-07-04 15:14:00,5.0,Moderate
2024-07-04 15:19:00,5.0,Moderate
2024-07-04 15:20:00,5.0,Moderate
2024-07-04 15:24:00,5.0,Moderate
2024-07-04 15:28:00,5.0,Moderate
2024-07-04 15:29:00,5.0,Moderate
2024-07-04 15:30:00,5.0,Moderate
2024-07-04 15:35:00,5.0,Moderate
2024-07-04 15:40:00,5.0,Moderate
2024-07-04 15:45:00,5.0,Moderate
2024-07-04 15:50:00,5.0,Moderate
2024-07-04 15:55:00,5.0,Moderate
2024-07-04 16:00:00,5.0,Moderate
2024-07-04 16:05:00,5.0,Moderate
2024-07-04 16:10:00,5.0,Moderate
2024-07-04 16:16:00,5.0,Moderate
2024-07-04 16:22:00,5.0,Moderate
2024-07-04 16:27:00,5.0,Moderate
2024-07-04 16:32:00,5.0,Moderate
2024-07-04 16:38:00,5.0,Moderate
2024-07-04 16:43:00,5.0,Moderate
2024-07-04 16:48:00,5.0,Moderate
2024-07-04 16:53:00,5.0,Moderate
2024-07-04 16:58:00,5.0,Moderate
2024-07-04 17:03:00,5.0,Moderate
2024-07-04 17:08:00,5.0,Moderate
2024-07-04 17:13:00,5.0,Moderate
2024-07-04 17:14:00,5.0,Moderate
2024-07-04 17:19:00,5.0,Moderate
2024-07-04 17:25:00,5.0,Moderate
2024-07-04 17:30:00,5.0,Moderate
2024-07-04 17:31:00,5.0,Moderate
2024-07-04 17:36:00,5.0,Moderate
2024-07-04 17:39:00,5.0,Moderate
2024-07-04 17:41:00,5.0,Moderate
2024-07-04 17:46:00,5.0,Moderate
2024-07-04 17:51:00,5.0,Moderate
2024-07-04 17:56:00,5.0,Moderate
2024-07-04 18:01:00,5.0,Moderate
2024-07-04 18:08:00,5.0,Moderate
2024-07-04 18:13:00,5.0,Moderate
2024-07-04 18:16:00,5.0,Moderate
2024-07-04 18:18:00,5.0,Moderate
2024-07-04 18:20:00,5.0,Moderate
2024-07-04 18:24:00,5.0,Moderate
2024-07-04 18:26:00,5.0,Moderate
2024-07-04 18:29:00,5.0,Moderate
2024-07-04 18:33:00,5.0,Moderate
2024-07-04 18:35:00,5.0,Moderate
2024-07-04 18:37:00,5.0,Moderate
2024-07-04 18:39:00,5.0,Moderate
2024-07-04 18:41:00,5.0,Moderate
2024-07-04 18:44:00,5.0,Moderate
2024-07-04 18:46:00,5.0,Moderate
2024-07-04 18:48:00,5.0,Moderate
2024-07-04 18:50:00,5.0,Moderate
2024-07-04 18:52:00,5.0,Moderate
2024-07-04 18:54:00,5.0,Moderate
2024-07-04 18:55:00,5.0,Moderate
2024-07-04 18:58:00,5.0,Moderate
2024-07-04 19:04:00,8.0,High
2024-07-04 19:09:00,8.0,High
2024-07-04 19:14:00,8.0,High
2024-07-04 19:19:00,8.0,High
2024-07-04 19:25:00,8.0,High
2024-07-04 19:31:00,8.0,High
2024-07-04 19:36:00,8.0,High
2024-07-04 19:41:00,8.0,High
2024-07-04 19:46:00,8.0,High
2024-07-04 19:48:00,8.0,High
2024-07-04 19:51:00,8.0,High
2024-07-04 19:56:00,8.0,High
2024-07-04 20:02:00,8.0,High
2024-07-04 20:07:00,8.0,High
2024-07-04 20:09:00,8.0,High
2024-07-04 20:12:00,8.0,High
2024-07-04 20:17:00,8.0,High
2024-07-04 20:23:00,8.0,High
2024-07-04 20:29:00,8.0,High
2024-07-04 20:34:00,8.0,High
2024-07-04 20:39:00,8.0,High
2024-07-04 20:44:00,8.0,High
2024-07-04 20:50:00,8.0,High
2024-07-04 20:55:00,8.0,High
2024-07-04 21:00:00,8.0,High
2024-07-04 21:05:00,8.0,High
2024-07-04 21:10:00,8.0,High
2024-07-04 21:16:00,8.0,High
2024-07-04 21:22:00,8.0,High
2024-07-04 21:27:00,8.0,High
2024-07-04 21:33:00,8.0,High
2024-07-04 21:38:00,8.0,High
2024-07-04 21:43:00,8.0,High
2024-07-04 21:48:00,8.0,High
2024-07-04 21:53:00,8.0,High
2024-07-04 21:58:00,8.0,High
2024-07-04 22:03:00,8.0,High
2024-07-04 22:09:00,8.0,High
2024-07-04 22:14:00,8.0,High
2024-07-04 22:20:00,8.0,High
2024-07-04 22:25:00,8.0,High
2024-07-04 22:30:00,8.0,High
2024-07-04 22:35:00,8.0,High
2024-07-04 22:40:00,8.0,High
2024-07-04 22:46:00,8.0,High
2024-07-04 22:51:00,8.0,High
2024-07-04 22:56:00,8.0,High
2024-07-04 23:01:00,8.0,High
2024-07-04 23:06:00,8.0,High
2024-07-04 23:12:00,8.0,High
2024-07-04 23:17:00,8.0,High
2024-07-04 23:23:00,8.0,High
2024-07-04 23:28:00,8.0,High
2024-07-04 23:33:00,8.0,High
2024-07-04 23:39:00,8.0,High
2024-07-04 23:44:00,8.0,High
2024-07-04 23:49:00,8.0,High
2024-07-04 23:54:00,8.0,High
2024-07-05 00:00:00,3.0,Low
2024-07-05 00:05:00,3.0,Low
2024-07-05 00:10:00,3.0,Low
2024-07-05 00:15:00,3.0,Low
2024-07-05 00:21:00,3.0,Low
2024-07-05 00:27:00,3.0,Low
2024-07-05 00:32:00,3.0,Low
2024-07-05 00:37:00,3.0,Low
2024-07-05 00:43:00,3.0,Low
2024-07-05 00:48:00,3.0,Low
2024-07-05 00:53:00,3.0,Low
2024-07-05 00:58:00,3.0,Low
2024-07-05 01:04:00,3.0,Low
2024-07-05 01:09:00,3.0,Low
2024-07-05 01:15:00,3.0,Low
2024-07-05 01:20:00,3.0,Low
2024-07-05 01:26:00,3.0,Low
2024-07-05 01:31:00,3.0,Low
2024-07-05 01:37:00,3.0,Low
2024-07-05 01:42:00,3.0,Low
2024-07-05 01:47:00,3.0,Low
2024-07-05 01:52:00,3.0,Low
2024-07-05 01:57:00,3.0,Low
2024-07-05 02:02:00,3.0,Low
2024-07-05 02:07:00,3.0,Low
2024-07-05 02:13:00,3.0,Low
2024-07-05 02:18:00,3.0,Low
2024-07-05 02:24:00,3.0,Low
2024-07-05 02:29:00,3.0,Low
2024-07-05 02:35:00,3.0,Low
2024-07-05 02:40:00,3.0,Low
2024-07-05 02:45:00,3.0,Low
2024-07-05 02:50:00,3.0,Low
2024-07-05 02:55:00,3.0,Low
2024-07-05 03:00:00,3.0,Low
2024-07-05 03:06:00,3.0,Low
2024-07-05 03:11:00,3.0,Low
2024-07-05 03:17:00,3.0,Low
2024-07-05 03:22:00,3.0,Low
2024-07-05 03:28:00,3.0,Low
2024-07-05 03:33:00,3.0,Low
2024-07-05 03:38:00,3.0,Low
2024-07-05 03:44:00,3.0,Low
2024-07-05 03:49:00,3.0,Low
2024-07-05 03:54:00,3.0,Low
2024-07-05 03:59:00,3.0,Low
2024-07-05 04:04:00,3.0,Low
2024-07-05 04:10:00,3.0,Low
2024-07-05 04:15:00,3.0,Low
2024-07-05 04:20:00,3.0,Low
2024-07-05 04:26:00,3.0,Low
2024-07-05 04:32:00,3.0,Low
2024-07-05 04:37:00,3.0,Low
2024-07-05 04:42:00,3.0,Low
2024-07-05 04:47:00,3.0,Low
2024-07-05 04:52:00,3.0,Low
2024-07-05 04:58:00,3.0,Low
2024-07-05 05:01:00,3.0,Low
2024-07-05 05:02:00,3.0,Low
2024-07-05 05:08:00,3.0,Low
2024-07-05 05:13:00,3.0,Low
2024-07-05 05:15:00,3.0,Low
2024-07-05 05:21:00,3.0,Low
2024-07-05 05:25:00,3.0,Low
2024-07-05 05:30:00,3.0,Low
2024-07-05 05:35:00,3.0,Low
2024-07-05 05:40:00,3.0,Low
2024-07-05 05:45:00,3.0,Low
2024-07-05 05:51:00,3.0,Low
2024-07-05 05:56:00,3.0,Low
2024-07-05 06:01:00,3.0,Low
2024-07-05 06:06:00,3.0,Low
2024-07-05 06:11:00,3.0,Low
2024-07-05 06:17:00,3.0,Low
2024-07-05 06:18:00,3.0,Low
2024-07-05 06:20:00,3.0,Low
2024-07-05 06:23:00,3.0,Low
2024-07-05 06:27:00,3.0,Low
2024-07-05 06:29:00,3.0,Low
2024-07-05 06:32:00,3.0,Low
